level,size,open_cells,optimal_moves,solution_index,source,covers_all,starts_top_left,legal_path,is_optimal,path_json,moves
tutorial,6,32,31,20,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":5,""y"":0},{""x"":4,""y"":0},{""x"":3,""y"":0},{""x"":3,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4}]",rrdlldrdlddrurdrrruuuuulldrdddl
tutorial,6,32,31,21,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":0},{""x"":5,""y"":0}]",rrrdllldrdlddrurdrurdruulurulur
tutorial,6,32,31,22,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":1,""y"":1},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":5,""y"":0},{""x"":4,""y"":0},{""x"":3,""y"":0},{""x"":2,""y"":0},{""x"":1,""y"":0}]",dddddrruluuurrrdddldrruuuuullll
tutorial,6,32,31,23,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":4,""y"":2},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1}]",dddddrrrrruuulddllluuuurrrrdlll
tutorial,6,32,31,24,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":5,""y"":0},{""x"":4,""y"":0},{""x"":3,""y"":0},{""x"":3,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4},{""x"":2,""y"":4},{""x"":1,""y"":4}]",rrdlldrdlddrrrrruuuuulldrdddlll
tutorial,6,32,31,25,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":5,""y"":0},{""x"":4,""y"":0},{""x"":3,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2}]",rdlddddrrrrruuuuullldrrdddllluu
tutorial,6,32,31,26,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":2,""y"":5},{""x"":1,""y"":5},{""x"":0,""y"":5}]",rdldrdldrrrruuullurrrdddddlllll
tutorial,6,32,31,27,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":2,""y"":5},{""x"":1,""y"":5},{""x"":0,""y"":5},{""x"":0,""y"":4},{""x"":0,""y"":3},{""x"":1,""y"":3},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":1,""y"":2},{""x"":0,""y"":2},{""x"":0,""y"":1}]",rrrrrdddddllllluurdrrruuullldlu
tutorial,6,32,31,28,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":2,""y"":5}]",rrrrrdddluulllldrdlddrurrrrdlll
tutorial,6,32,31,29,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":2,""y"":5},{""x"":2,""y"":4},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":1,""y"":4},{""x"":1,""y"":5},{""x"":0,""y"":5},{""x"":0,""y"":4},{""x"":0,""y"":3},{""x"":0,""y"":2},{""x"":0,""y"":1}]",rrrrrdddddlllurruuulllddddluuuu
tutorial,6,32,31,30,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4}]",dddruuurdrurrdldrdldlllldrrrrru
tutorial,6,32,31,31,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":5,""y"":0},{""x"":4,""y"":0},{""x"":3,""y"":0},{""x"":2,""y"":0},{""x"":1,""y"":0},{""x"":1,""y"":1},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4}]",ddrdlddrurdrrruuuuulllldrrrdddl
tutorial,6,32,31,32,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":2,""y"":5},{""x"":1,""y"":5},{""x"":0,""y"":5},{""x"":0,""y"":4},{""x"":0,""y"":3},{""x"":0,""y"":2},{""x"":0,""y"":1},{""x"":1,""y"":1},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":3}]",rrdrurrdldrdddllllluuuurdddrrru
tutorial,6,32,31,33,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":5,""y"":0},{""x"":4,""y"":0},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4}]",rrrdllldrdlddrurdrrruuuuulddddl
tutorial,6,32,31,34,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":3,""y"":4}]",rrrrrdddddluuuulllldrdlddrurdru
tutorial,6,32,31,35,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1}]",dddddrrrrruuldllluuuurrrrddlull
tutorial,6,32,31,36,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4}]",drurdrurrdldrdldllluuldddrrrrru
tutorial,6,32,31,37,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4}]",rrrrrdddluulllldrdlddrurdrurdru
tutorial,6,32,31,38,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":2,""y"":5},{""x"":1,""y"":5},{""x"":0,""y"":5},{""x"":0,""y"":4},{""x"":0,""y"":3}]",rrrdllldrddrrruuuurdddddllllluu
tutorial,6,32,31,39,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1}]",dddddrruluuuurdrurrdddddlluruuu
tutorial,6,32,31,40,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":5,""y"":0},{""x"":4,""y"":0},{""x"":3,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4},{""x"":2,""y"":4},{""x"":1,""y"":4}]",rdldrdlddrrrrruuuuullldrrdddlll
tutorial,6,32,31,41,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":3,""y"":4},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5}]",drurdrurrdldrdldrdllulluuldddrr
tutorial,6,32,31,42,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":3,""y"":4},{""x"":3,""y"":5},{""x"":2,""y"":5}]",rrrrrdddddluuuulllldrdlddrurrdl
tutorial,6,32,31,43,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":3,""y"":4},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1}]",dddddrrrulluuuurdrurrdddddluuuu
tutorial,6,32,31,44,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":2,""y"":1},{""x"":3,""y"":1},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":4,""y"":1},{""x"":4,""y"":2},{""x"":4,""y"":3},{""x"":4,""y"":4},{""x"":3,""y"":4},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":5,""y"":0}]",dddddrruluuuurdrurddddldrruuuuu
tutorial,6,32,31,45,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":1,""y"":3},{""x"":1,""y"":4},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":2,""y"":4},{""x"":3,""y"":4},{""x"":3,""y"":5},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":5,""y"":3},{""x"":5,""y"":2},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":5,""y"":1},{""x"":5,""y"":0},{""x"":4,""y"":0},{""x"":3,""y"":0},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":2,""y"":0},{""x"":1,""y"":0},{""x"":1,""y"":1},{""x"":1,""y"":2}]",dddrdldrrurdrrulurulurulldluldd
tutorial,6,32,31,46,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":2,""y"":5},{""x"":3,""y"":5},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":5},{""x"":5,""y"":5},{""x"":5,""y"":4},{""x"":5,""y"":3},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":5,""y"":2},{""x"":5,""y"":1},{""x"":5,""y"":0},{""x"":4,""y"":0},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0}]",ddrdlddrurdrurdruuluruuldlllurr
tutorial,6,32,31,47,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":0,""y"":3},{""x"":0,""y"":4},{""x"":0,""y"":5},{""x"":1,""y"":5},{""x"":2,""y"":5},{""x"":2,""y"":4},{""x"":1,""y"":4},{""x"":1,""y"":3},{""x"":1,""y"":2},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1}]",dddddrruluuuurrrrdddddlluruuull
tutorial,6,32,31,48,seed,True,True,True,True,"[{""x"":0,""y"":0},{""x"":0,""y"":1},{""x"":0,""y"":2},{""x"":1,""y"":2},{""x"":1,""y"":3},{""x"":1,""y"":4},{""x"":2,""y"":4},{""x"":3,""y"":4},{""x"":4,""y"":4},{""x"":4,""y"":3},{""x"":4,""y"":2},{""x"":4,""y"":1},{""x"":3,""y"":1},{""x"":2,""y"":1},{""x"":1,""y"":1},{""x"":1,""y"":0},{""x"":2,""y"":0},{""x"":3,""y"":0},{""x"":4,""y"":0},{""x"":5,""y"":0},{""x"":5,""y"":1},{""x"":5,""y"":2},{""x"":5,""y"":3},{""x"":5,""y"":4},{""x"":5,""y"":5},{""x"":4,""y"":5},{""x"":3,""y"":5},{""x"":2,""y"":5},{""x"":1,""y"":5},{""x"":0,""y"":5},{""x"":0,""y"":4},{""x"":0,""y"":3}]",ddrddrrruuulllurrrrdddddllllluu
