level,x,y,grid_w,grid_h,visits,traces_touching,trace_share,mean_step_frac,pauses,pauses_per_trace,pause_rate,mean_pause_ms,cohort
bonus3,4,10,14,14,369,328,1.0,0.6287,25,0.0762,0.0678,1693.0,worst_solver
bonus3,4,11,14,14,433,328,1.0,0.5301,39,0.1189,0.0901,1525.1,worst_solver
bonus3,4,13,14,14,374,328,1.0,0.509,24,0.0732,0.0642,1893.2,worst_solver
bonus3,5,0,14,14,360,328,1.0,0.0804,10,0.0305,0.0278,1342.5,worst_solver
bonus3,5,1,14,14,395,328,1.0,0.4498,26,0.0793,0.0658,1875.5,worst_solver
bonus3,5,3,14,14,454,328,1.0,0.5089,63,0.1921,0.1388,1778.5,worst_solver
bonus3,5,4,14,14,383,328,1.0,0.6157,82,0.25,0.2141,1834.7,worst_solver
bonus3,5,5,14,14,607,328,1.0,0.5769,56,0.1707,0.0923,1587.5,worst_solver
bonus3,5,6,14,14,398,328,1.0,0.6455,92,0.2805,0.2312,1969.6,worst_solver
bonus3,5,7,14,14,501,328,1.0,0.6085,43,0.1311,0.0858,1743.6,worst_solver
bonus3,5,8,14,14,426,328,1.0,0.633,21,0.064,0.0493,1614.0,worst_solver
bonus3,5,9,14,14,422,328,1.0,0.6089,17,0.0518,0.0403,1787.1,worst_solver
bonus3,5,10,14,14,431,328,1.0,0.6041,28,0.0854,0.065,1685.8,worst_solver
bonus3,5,11,14,14,713,328,1.0,0.5067,57,0.1738,0.0799,1471.4,worst_solver
bonus3,5,12,14,14,378,328,1.0,0.6479,75,0.2287,0.1984,1864.8,worst_solver
bonus3,5,13,14,14,522,328,1.0,0.4963,66,0.2012,0.1264,1626.0,worst_solver
bonus3,6,0,14,14,405,328,1.0,0.0852,17,0.0518,0.042,1406.9,worst_solver
bonus3,6,1,14,14,394,328,1.0,0.4421,87,0.2652,0.2208,63577.0,worst_solver
bonus3,6,2,14,14,395,328,1.0,0.4514,79,0.2409,0.2,1615.4,worst_solver
bonus3,6,3,14,14,433,328,1.0,0.4967,33,0.1006,0.0762,2421.1,worst_solver
bonus3,6,4,14,14,381,328,1.0,0.6244,34,0.1037,0.0892,1701.5,worst_solver
bonus3,6,5,14,14,405,328,1.0,0.6196,46,0.1402,0.1136,2024.9,worst_solver
bonus3,6,7,14,14,390,328,1.0,0.6546,51,0.1555,0.1308,1997.0,worst_solver
bonus3,6,8,14,14,361,328,1.0,0.6658,23,0.0701,0.0637,1386.2,worst_solver
bonus3,6,9,14,14,360,328,1.0,0.6423,17,0.0518,0.0472,1748.9,worst_solver
bonus3,6,10,14,14,359,328,1.0,0.6407,23,0.0701,0.0641,1620.7,worst_solver
bonus3,6,11,14,14,435,328,1.0,0.5362,43,0.1311,0.0989,1911.7,worst_solver
bonus3,6,13,14,14,386,328,1.0,0.5166,36,0.1098,0.0933,1539.3,worst_solver
bonus3,7,0,14,14,383,328,1.0,0.093,11,0.0335,0.0287,1531.4,worst_solver
bonus3,7,2,14,14,372,328,1.0,0.4645,45,0.1372,0.121,1882.4,worst_solver
bonus3,7,3,14,14,385,328,1.0,0.5253,34,0.1037,0.0883,1769.4,worst_solver
bonus3,7,4,14,14,388,328,1.0,0.6253,36,0.1098,0.0928,1744.9,worst_solver
bonus3,7,5,14,14,617,328,1.0,0.6082,56,0.1707,0.0908,1872.8,worst_solver
bonus3,7,6,14,14,366,328,1.0,0.7287,63,0.1921,0.1721,1694.4,worst_solver
bonus3,7,7,14,14,613,328,1.0,0.6182,50,0.1524,0.0816,1651.3,worst_solver
bonus3,7,8,14,14,421,328,1.0,0.643,30,0.0915,0.0713,1605.9,worst_solver
bonus3,7,9,14,14,411,328,1.0,0.6187,23,0.0701,0.056,2765.7,worst_solver
bonus3,7,10,14,14,407,328,1.0,0.6186,31,0.0945,0.0762,1987.5,worst_solver
bonus3,7,11,14,14,551,328,1.0,0.5113,40,0.122,0.0726,1916.4,worst_solver
bonus3,7,12,14,14,381,328,1.0,0.5752,75,0.2287,0.1969,2207.0,worst_solver
bonus3,7,13,14,14,481,328,1.0,0.4965,57,0.1738,0.1185,1615.4,worst_solver
bonus3,8,0,14,14,384,328,1.0,0.0972,8,0.0244,0.0208,1875.9,worst_solver
bonus3,8,2,14,14,369,328,1.0,0.4679,44,0.1341,0.1192,1673.3,worst_solver
bonus3,8,3,14,14,385,328,1.0,0.5261,35,0.1067,0.0909,1924.7,worst_solver
bonus3,8,4,14,14,367,328,1.0,0.6273,34,0.1037,0.0926,1703.6,worst_solver
bonus3,8,5,14,14,402,328,1.0,0.6309,59,0.1799,0.1468,1874.9,worst_solver
bonus3,8,7,14,14,402,328,1.0,0.6281,58,0.1768,0.1443,1792.1,worst_solver
bonus3,8,8,14,14,393,328,1.0,0.6343,26,0.0793,0.0662,1537.8,worst_solver
bonus3,8,9,14,14,397,328,1.0,0.6093,25,0.0762,0.063,1595.2,worst_solver
bonus3,8,10,14,14,383,328,1.0,0.6113,28,0.0854,0.0731,1774.1,worst_solver
bonus3,8,11,14,14,420,328,1.0,0.5131,34,0.1037,0.081,1873.2,worst_solver
bonus3,8,12,14,14,550,328,1.0,0.4781,66,0.2012,0.12,1854.9,worst_solver
bonus3,8,13,14,14,346,328,1.0,0.5008,94,0.2866,0.2717,1670.3,worst_solver
bonus3,9,0,14,14,421,328,1.0,0.1015,29,0.0884,0.0689,1732.1,worst_solver
bonus3,9,1,14,14,352,328,1.0,0.3718,102,0.311,0.2898,2267.5,worst_solver
bonus3,9,2,14,14,477,328,1.0,0.39,59,0.1799,0.1237,1691.5,worst_solver
bonus3,9,3,14,14,403,328,1.0,0.4713,32,0.0976,0.0794,1803.2,worst_solver
bonus3,9,4,14,14,374,328,1.0,0.5519,22,0.0671,0.0588,1662.3,worst_solver
bonus3,9,5,14,14,474,328,1.0,0.5599,36,0.1098,0.0759,1703.4,worst_solver
bonus3,9,6,14,14,361,328,1.0,0.6092,67,0.2043,0.1856,2065.7,worst_solver
bonus3,9,7,14,14,461,328,1.0,0.5575,40,0.122,0.0868,1482.4,worst_solver
bonus3,9,8,14,14,410,328,1.0,0.5832,32,0.0976,0.078,2070.7,worst_solver
bonus3,9,9,14,14,492,328,1.0,0.5382,46,0.1402,0.0935,1709.5,worst_solver
bonus3,9,10,14,14,375,328,1.0,0.5713,80,0.2439,0.2133,1819.5,worst_solver
bonus3,9,11,14,14,520,328,1.0,0.4766,52,0.1585,0.1,1616.3,worst_solver
bonus3,9,12,14,14,453,328,1.0,0.4699,89,0.2713,0.1965,1934.2,worst_solver
bonus3,10,0,14,14,380,328,1.0,0.109,14,0.0427,0.0368,1404.6,worst_solver
bonus3,10,1,14,14,377,328,1.0,0.3558,22,0.0671,0.0584,1596.0,worst_solver
bonus3,10,2,14,14,378,328,1.0,0.4544,40,0.122,0.1058,2345.3,worst_solver
bonus3,10,3,14,14,414,328,1.0,0.4653,29,0.0884,0.07,1718.3,worst_solver
bonus3,10,4,14,14,360,328,1.0,0.5394,22,0.0671,0.0611,1457.3,worst_solver
bonus3,10,5,14,14,379,328,1.0,0.5551,30,0.0915,0.0792,1992.1,worst_solver
bonus3,10,6,14,14,368,328,1.0,0.5953,21,0.064,0.0571,1760.0,worst_solver
bonus3,10,7,14,14,397,328,1.0,0.5627,26,0.0793,0.0655,1900.4,worst_solver
bonus3,10,8,14,14,375,328,1.0,0.5921,27,0.0823,0.072,1571.2,worst_solver
bonus3,10,9,14,14,400,328,1.0,0.557,52,0.1585,0.13,1685.0,worst_solver
bonus3,10,11,14,14,418,328,1.0,0.4739,69,0.2104,0.1651,2638.1,worst_solver
bonus3,10,12,14,14,520,328,1.0,0.4341,61,0.186,0.1173,1784.4,worst_solver
bonus3,10,13,14,14,348,328,1.0,0.438,103,0.314,0.296,2378.1,worst_solver
bonus3,11,0,14,14,378,328,1.0,0.1141,23,0.0701,0.0608,1780.9,worst_solver
bonus3,11,1,14,14,372,328,1.0,0.3426,58,0.1768,0.1559,1750.1,worst_solver
bonus3,11,2,14,14,394,328,1.0,0.4225,33,0.1006,0.0838,1693.0,worst_solver
bonus3,11,3,14,14,399,328,1.0,0.4285,46,0.1402,0.1153,1808.1,worst_solver
bonus3,11,4,14,14,378,328,1.0,0.4906,31,0.0945,0.082,1568.3,worst_solver
bonus3,11,5,14,14,371,328,1.0,0.5193,36,0.1098,0.097,1588.2,worst_solver
bonus3,11,6,14,14,380,328,1.0,0.5414,29,0.0884,0.0763,1826.9,worst_solver
bonus3,11,7,14,14,402,328,1.0,0.5096,32,0.0976,0.0796,1758.6,worst_solver
bonus3,11,8,14,14,388,328,1.0,0.5436,28,0.0854,0.0722,1543.1,worst_solver
bonus3,11,9,14,14,379,328,1.0,0.5391,78,0.2378,0.2058,1577.7,worst_solver
bonus3,11,11,14,14,386,328,1.0,0.4811,43,0.1311,0.1114,1601.4,worst_solver
bonus3,11,12,14,14,370,328,1.0,0.4917,50,0.1524,0.1351,2261.8,worst_solver
bonus3,11,13,14,14,380,328,1.0,0.433,38,0.1159,0.1,7565.9,worst_solver
bonus3,12,0,14,14,359,328,1.0,0.1192,130,0.3963,0.3621,2870.1,worst_solver
bonus3,12,1,14,14,437,328,1.0,0.123,66,0.2012,0.151,1915.7,worst_solver
bonus3,12,2,14,14,430,328,1.0,0.1907,86,0.2622,0.2,1780.7,worst_solver
bonus3,12,3,14,14,559,328,1.0,0.2046,62,0.189,0.1109,1744.3,worst_solver
bonus3,12,4,14,14,377,328,1.0,0.3587,47,0.1433,0.1247,1973.9,worst_solver
bonus3,12,5,14,14,405,328,1.0,0.3806,27,0.0823,0.0667,2012.4,worst_solver
bonus3,12,6,14,14,378,328,1.0,0.4006,49,0.1494,0.1296,1949.3,worst_solver
bonus3,12,7,14,14,566,328,1.0,0.2781,66,0.2012,0.1166,1712.5,worst_solver
bonus3,12,8,14,14,470,328,1.0,0.3233,71,0.2165,0.1511,1772.3,worst_solver
bonus3,12,9,14,14,525,328,1.0,0.3244,74,0.2256,0.141,1644.6,worst_solver
bonus3,12,10,14,14,492,328,1.0,0.346,83,0.253,0.1687,1529.1,worst_solver
bonus3,12,11,14,14,463,328,1.0,0.3885,63,0.1921,0.1361,1776.3,worst_solver
bonus3,12,12,14,14,408,328,1.0,0.4013,34,0.1037,0.0833,1568.8,worst_solver
bonus3,12,13,14,14,400,328,1.0,0.3665,69,0.2104,0.1725,1838.9,worst_solver
bonus3,13,3,14,14,355,328,1.0,0.2753,106,0.3232,0.2986,2497.4,worst_solver
bonus3,13,4,14,14,377,328,1.0,0.2937,45,0.1372,0.1194,1873.1,worst_solver
bonus3,13,5,14,14,379,328,1.0,0.3114,34,0.1037,0.0897,1691.4,worst_solver
bonus3,13,6,14,14,369,328,1.0,0.3236,36,0.1098,0.0976,2465.2,worst_solver
bonus3,13,7,14,14,344,328,1.0,0.3334,118,0.3598,0.343,1807.1,worst_solver
bonus3,13,10,14,14,339,328,1.0,0.389,97,0.2957,0.2861,1739.5,worst_solver
bonus3,13,11,14,14,420,328,1.0,0.3706,51,0.1555,0.1214,1683.9,worst_solver
bonus3,13,12,14,14,403,328,1.0,0.3768,46,0.1402,0.1141,2785.7,worst_solver
bonus3,13,13,14,14,351,328,1.0,0.3843,104,0.3171,0.2963,2130.9,worst_solver
tutorial,0,0,6,6,338,328,1.0,0.0,290,0.8841,0.858,3269.8,quick_solver
tutorial,0,1,6,6,337,328,1.0,0.4146,27,0.0823,0.0801,2019.2,quick_solver
tutorial,0,2,6,6,339,328,1.0,0.434,9,0.0274,0.0265,2013.3,quick_solver
tutorial,0,3,6,6,331,328,1.0,0.4708,20,0.061,0.0604,2486.2,quick_solver
tutorial,0,4,6,6,345,328,1.0,0.4703,36,0.1098,0.1043,2068.1,quick_solver
tutorial,0,5,6,6,329,328,1.0,0.5244,18,0.0549,0.0547,1542.8,quick_solver
tutorial,1,0,6,6,334,328,1.0,0.0921,26,0.0793,0.0778,2334.4,quick_solver
tutorial,1,1,6,6,338,328,1.0,0.4636,12,0.0366,0.0355,1324.6,quick_solver
tutorial,1,2,6,6,333,328,1.0,0.6724,12,0.0366,0.036,2710.1,quick_solver
tutorial,1,3,6,6,333,328,1.0,0.6757,7,0.0213,0.021,1220.7,quick_solver
tutorial,1,4,6,6,338,328,1.0,0.7114,21,0.064,0.0621,1800.2,quick_solver
tutorial,1,5,6,6,355,328,1.0,0.5207,7,0.0213,0.0197,1980.9,quick_solver
tutorial,2,0,6,6,334,328,1.0,0.1398,8,0.0244,0.024,1816.8,quick_solver
tutorial,2,1,6,6,334,328,1.0,0.5048,8,0.0244,0.024,2344.5,quick_solver
tutorial,2,4,6,6,332,328,1.0,0.7761,2,0.0061,0.006,2152.5,quick_solver
tutorial,2,5,6,6,338,328,1.0,0.5788,4,0.0122,0.0118,1913.0,quick_solver
tutorial,3,0,6,6,333,328,1.0,0.1741,6,0.0183,0.018,2156.0,quick_solver
tutorial,3,1,6,6,334,328,1.0,0.5019,4,0.0122,0.012,1640.2,quick_solver
tutorial,3,4,6,6,340,328,1.0,0.7852,9,0.0274,0.0265,1631.9,quick_solver
tutorial,3,5,6,6,336,328,1.0,0.5784,5,0.0152,0.0149,3661.6,quick_solver
tutorial,4,0,6,6,342,328,1.0,0.2047,12,0.0366,0.0351,1549.7,quick_solver
tutorial,4,1,6,6,349,328,1.0,0.5028,5,0.0152,0.0143,2582.4,quick_solver
tutorial,4,2,6,6,332,328,1.0,0.7898,5,0.0152,0.0151,1942.0,quick_solver
tutorial,4,3,6,6,334,328,1.0,0.8063,4,0.0122,0.012,1782.0,quick_solver
tutorial,4,4,6,6,353,328,1.0,0.7565,7,0.0213,0.0198,1257.0,quick_solver
tutorial,4,5,6,6,341,328,1.0,0.5636,9,0.0274,0.0264,1597.8,quick_solver
tutorial,5,0,6,6,334,328,1.0,0.2328,27,0.0823,0.0808,1865.6,quick_solver
tutorial,5,1,6,6,346,328,1.0,0.2575,15,0.0457,0.0434,1656.7,quick_solver
tutorial,5,2,6,6,331,328,1.0,0.5566,5,0.0152,0.0151,1578.4,quick_solver
tutorial,5,3,6,6,333,328,1.0,0.5623,4,0.0122,0.012,1738.5,quick_solver
tutorial,5,4,6,6,345,328,1.0,0.5547,5,0.0152,0.0145,1475.0,quick_solver
tutorial,5,5,6,6,330,328,1.0,0.5645,11,0.0335,0.0333,1528.2,quick_solver
round1,0,0,6,6,340,328,1.0,0.0,288,0.878,0.8471,3543.2,quick_solver
round1,0,1,6,6,329,328,1.0,0.5018,10,0.0305,0.0304,2217.4,quick_solver
round1,1,0,6,6,339,328,1.0,0.0936,43,0.1311,0.1268,2522.1,quick_solver
round1,1,1,6,6,383,328,1.0,0.4984,22,0.0671,0.0574,2314.1,quick_solver
round1,1,3,6,6,330,328,1.0,0.6265,22,0.0671,0.0667,1963.0,quick_solver
round1,1,4,6,6,352,328,1.0,0.5846,30,0.0915,0.0852,1992.0,quick_solver
round1,1,5,6,6,329,328,1.0,0.5725,35,0.1067,0.1064,2073.1,quick_solver
round1,2,0,6,6,368,328,1.0,0.1311,37,0.1128,0.1005,2501.7,quick_solver
round1,2,1,6,6,404,328,1.0,0.6651,11,0.0335,0.0272,1727.3,quick_solver
round1,2,2,6,6,584,328,1.0,0.6285,26,0.0793,0.0445,1660.3,quick_solver
round1,2,3,6,6,389,328,1.0,0.6287,38,0.1159,0.0977,1813.1,quick_solver
round1,2,4,6,6,382,328,1.0,0.6107,14,0.0427,0.0366,1594.4,quick_solver
round1,2,5,6,6,342,328,1.0,0.5488,9,0.0274,0.0263,2639.9,quick_solver
round1,3,0,6,6,341,328,1.0,0.3152,11,0.0335,0.0323,1727.8,quick_solver
round1,3,2,6,6,335,328,1.0,0.8114,6,0.0183,0.0179,1282.7,quick_solver
round1,3,4,6,6,333,328,1.0,0.615,22,0.0671,0.0661,1933.7,quick_solver
round1,3,5,6,6,344,328,1.0,0.5216,24,0.0732,0.0698,1811.1,quick_solver
round1,4,0,6,6,348,328,1.0,0.3378,28,0.0854,0.0805,1912.3,quick_solver
round1,4,1,6,6,347,328,1.0,0.3629,51,0.1555,0.147,2386.2,quick_solver
round1,4,2,6,6,457,328,1.0,0.3665,24,0.0732,0.0525,1903.7,quick_solver
round1,4,3,6,6,375,328,1.0,0.4655,16,0.0488,0.0427,2588.8,quick_solver
round1,4,4,6,6,386,328,1.0,0.4839,28,0.0854,0.0725,1970.7,quick_solver
round1,4,5,6,6,331,328,1.0,0.5072,23,0.0701,0.0695,2145.9,quick_solver
round1,5,2,6,6,333,328,1.0,0.4394,24,0.0732,0.0721,1941.7,quick_solver
round1,5,3,6,6,334,328,1.0,0.4735,12,0.0366,0.0359,1620.2,quick_solver
round2,0,0,8,8,328,328,1.0,0.0,226,0.689,0.689,2344.2,quick_solver
round2,0,3,8,8,358,328,1.0,0.5047,15,0.0457,0.0419,2541.3,quick_solver
round2,0,4,8,8,361,328,1.0,0.5248,5,0.0152,0.0139,1340.2,quick_solver
round2,0,5,8,8,360,328,1.0,0.5649,18,0.0549,0.05,1926.4,quick_solver
round2,0,6,8,8,379,328,1.0,0.5828,27,0.0823,0.0712,1481.8,quick_solver
round2,0,7,8,8,333,328,1.0,0.6165,19,0.0579,0.0571,1853.3,quick_solver
round2,1,0,8,8,328,328,1.0,0.0184,1,0.003,0.003,1354.0,quick_solver
round2,1,3,8,8,555,328,1.0,0.4728,13,0.0396,0.0234,2066.7,quick_solver
round2,1,4,8,8,417,328,1.0,0.6115,13,0.0396,0.0312,1829.6,quick_solver
round2,1,5,8,8,424,328,1.0,0.6179,2,0.0061,0.0047,1728.5,quick_solver
round2,1,6,8,8,438,328,1.0,0.6614,21,0.064,0.0479,2083.2,quick_solver
round2,1,7,8,8,366,328,1.0,0.6284,7,0.0213,0.0191,1388.9,quick_solver
round2,2,0,8,8,328,328,1.0,0.0369,1,0.003,0.003,1187.0,quick_solver
round2,2,2,8,8,339,328,1.0,0.4262,27,0.0823,0.0796,2408.2,quick_solver
round2,2,3,8,8,583,328,1.0,0.437,15,0.0457,0.0257,2294.0,quick_solver
round2,2,6,8,8,409,328,1.0,0.6854,6,0.0183,0.0147,1895.3,quick_solver
round2,2,7,8,8,339,328,1.0,0.6702,5,0.0152,0.0147,1319.4,quick_solver
round2,3,0,8,8,329,328,1.0,0.0553,18,0.0549,0.0547,2957.3,quick_solver
round2,3,2,8,8,373,328,1.0,0.4046,14,0.0427,0.0375,2057.8,quick_solver
round2,3,3,8,8,433,328,1.0,0.5784,12,0.0366,0.0277,2125.2,quick_solver
round2,3,4,8,8,340,328,1.0,0.634,12,0.0366,0.0353,1873.3,quick_solver
round2,3,6,8,8,610,328,1.0,0.6879,6,0.0183,0.0098,1412.7,quick_solver
round2,3,7,8,8,330,328,1.0,0.69,11,0.0335,0.0333,1588.6,quick_solver
round2,4,0,8,8,333,328,1.0,0.0737,23,0.0701,0.0691,2755.6,quick_solver
round2,4,1,8,8,334,328,1.0,0.3043,43,0.1311,0.1287,1916.6,quick_solver
round2,4,2,8,8,428,328,1.0,0.3308,18,0.0549,0.0421,1672.7,quick_solver
round2,4,3,8,8,360,328,1.0,0.6462,18,0.0549,0.05,1926.6,quick_solver
round2,4,4,8,8,397,328,1.0,0.6149,9,0.0274,0.0227,1448.3,quick_solver
round2,4,6,8,8,328,328,1.0,0.7227,17,0.0518,0.0518,2137.7,quick_solver
round2,5,0,8,8,334,328,1.0,0.1741,5,0.0152,0.015,1670.8,quick_solver
round2,5,1,8,8,336,328,1.0,0.3608,4,0.0122,0.0119,2206.5,quick_solver
round2,5,2,8,8,350,328,1.0,0.5907,8,0.0244,0.0229,1444.4,quick_solver
round2,5,3,8,8,412,328,1.0,0.6171,7,0.0213,0.017,1528.0,quick_solver
round2,5,4,8,8,460,328,1.0,0.5927,13,0.0396,0.0283,1501.5,quick_solver
round2,5,5,8,8,331,328,1.0,0.6121,14,0.0427,0.0423,2204.3,quick_solver
round2,6,0,8,8,331,328,1.0,0.1899,29,0.0884,0.0876,1737.3,quick_solver
round2,6,1,8,8,347,328,1.0,0.2054,24,0.0732,0.0692,1617.0,quick_solver
round2,6,2,8,8,372,328,1.0,0.4363,12,0.0366,0.0323,1454.7,quick_solver
round2,6,3,8,8,346,328,1.0,0.5973,21,0.064,0.0607,2445.5,quick_solver
round2,6,4,8,8,357,328,1.0,0.6191,16,0.0488,0.0448,1785.4,quick_solver
round2,6,5,8,8,365,328,1.0,0.5377,19,0.0579,0.0521,1608.5,quick_solver
round2,6,6,8,8,342,328,1.0,0.5415,4,0.0122,0.0117,1412.0,quick_solver
round2,6,7,8,8,330,328,1.0,0.5411,7,0.0213,0.0212,2082.4,quick_solver
round2,7,2,8,8,331,328,1.0,0.4591,17,0.0518,0.0514,2007.2,quick_solver
round2,7,3,8,8,342,328,1.0,0.4652,11,0.0335,0.0322,1794.9,quick_solver
round2,7,4,8,8,342,328,1.0,0.5027,18,0.0549,0.0526,1847.9,quick_solver
round2,7,5,8,8,338,328,1.0,0.512,3,0.0091,0.0089,1689.3,quick_solver
round2,7,6,8,8,343,328,1.0,0.5255,1,0.003,0.0029,1417.0,quick_solver
round2,7,7,8,8,331,328,1.0,0.5354,5,0.0152,0.0151,1585.4,quick_solver
bonus1,0,0,10,10,330,328,1.0,0.0,263,0.8018,0.797,3301.6,quick_solver
bonus1,0,2,10,10,334,328,1.0,0.4162,19,0.0579,0.0569,1835.6,quick_solver
bonus1,0,3,10,10,358,328,1.0,0.4057,17,0.0518,0.0475,1856.4,quick_solver
bonus1,0,4,10,10,408,328,1.0,0.4288,12,0.0366,0.0294,1642.2,quick_solver
bonus1,0,5,10,10,347,328,1.0,0.4708,9,0.0274,0.0259,1502.6,quick_solver
bonus1,0,6,10,10,413,328,1.0,0.443,7,0.0213,0.0169,1714.0,quick_solver
bonus1,0,7,10,10,350,328,1.0,0.4481,7,0.0213,0.02,1729.3,quick_solver
bonus1,0,8,10,10,356,328,1.0,0.4422,9,0.0274,0.0253,1405.9,quick_solver
bonus1,0,9,10,10,332,328,1.0,0.448,14,0.0427,0.0422,2166.8,quick_solver
bonus1,1,0,10,10,354,328,1.0,0.0101,22,0.0671,0.0621,2180.1,quick_solver
bonus1,1,1,10,10,445,328,1.0,0.2989,9,0.0274,0.0202,1477.3,quick_solver
bonus1,1,2,10,10,445,328,1.0,0.4111,3,0.0091,0.0067,1727.7,quick_solver
bonus1,1,3,10,10,383,328,1.0,0.5149,4,0.0122,0.0104,2735.5,quick_solver
bonus1,1,4,10,10,352,328,1.0,0.5718,5,0.0152,0.0142,1876.2,quick_solver
bonus1,1,6,10,10,342,328,1.0,0.5729,3,0.0091,0.0088,1658.3,quick_solver
bonus1,1,7,10,10,357,328,1.0,0.5657,5,0.0152,0.014,2114.0,quick_solver
bonus1,1,8,10,10,335,328,1.0,0.563,2,0.0061,0.006,1369.0,quick_solver
bonus1,1,9,10,10,343,328,1.0,0.4495,5,0.0152,0.0146,8353.0,quick_solver
bonus1,2,0,10,10,341,328,1.0,0.169,18,0.0549,0.0528,1949.6,quick_solver
bonus1,2,1,10,10,442,328,1.0,0.4474,11,0.0335,0.0249,1966.9,quick_solver
bonus1,2,3,10,10,362,328,1.0,0.5526,8,0.0244,0.0221,1718.1,quick_solver
bonus1,2,4,10,10,360,328,1.0,0.6084,2,0.0061,0.0056,2288.5,quick_solver
bonus1,2,6,10,10,371,328,1.0,0.582,1,0.003,0.0027,1152.0,quick_solver
bonus1,2,7,10,10,351,328,1.0,0.581,11,0.0335,0.0313,1282.7,quick_solver
bonus1,2,8,10,10,344,328,1.0,0.5793,7,0.0213,0.0203,1469.4,quick_solver
bonus1,2,9,10,10,342,328,1.0,0.4658,12,0.0366,0.0351,2100.2,quick_solver
bonus1,3,0,10,10,498,328,1.0,0.1709,13,0.0396,0.0261,2552.2,quick_solver
bonus1,3,1,10,10,332,328,1.0,0.4628,22,0.0671,0.0663,1772.5,quick_solver
bonus1,3,3,10,10,402,328,1.0,0.5517,10,0.0305,0.0249,1517.0,quick_solver
bonus1,3,4,10,10,380,328,1.0,0.6029,7,0.0213,0.0184,1498.7,quick_solver
bonus1,3,5,10,10,382,328,1.0,0.6152,6,0.0183,0.0157,1825.0,quick_solver
bonus1,3,6,10,10,385,328,1.0,0.5981,9,0.0274,0.0234,2092.2,quick_solver
bonus1,3,7,10,10,452,328,1.0,0.5579,7,0.0213,0.0155,1274.3,quick_solver
bonus1,3,8,10,10,342,328,1.0,0.575,13,0.0396,0.038,1777.8,quick_solver
bonus1,3,9,10,10,444,328,1.0,0.459,9,0.0274,0.0203,2036.2,quick_solver
bonus1,4,0,10,10,440,328,1.0,0.2267,8,0.0244,0.0182,1732.0,quick_solver
bonus1,4,2,10,10,333,328,1.0,0.5612,28,0.0854,0.0841,2199.0,quick_solver
bonus1,4,3,10,10,427,328,1.0,0.532,13,0.0396,0.0304,1549.2,quick_solver
bonus1,4,5,10,10,346,328,1.0,0.6856,5,0.0152,0.0145,2185.6,quick_solver
bonus1,4,6,10,10,369,328,1.0,0.6648,13,0.0396,0.0352,1580.0,quick_solver
bonus1,4,7,10,10,368,328,1.0,0.5891,12,0.0366,0.0326,1612.8,quick_solver
bonus1,4,9,10,10,349,328,1.0,0.507,4,0.0122,0.0115,1399.8,quick_solver
bonus1,5,0,10,10,533,328,1.0,0.2278,17,0.0518,0.0319,1613.7,quick_solver
bonus1,5,1,10,10,355,328,1.0,0.5309,19,0.0579,0.0535,1471.1,quick_solver
bonus1,5,2,10,10,599,328,1.0,0.4772,13,0.0396,0.0217,2070.9,quick_solver
bonus1,5,3,10,10,410,328,1.0,0.597,8,0.0244,0.0195,1424.8,quick_solver
bonus1,5,4,10,10,434,328,1.0,0.596,12,0.0366,0.0276,1478.0,quick_solver
bonus1,5,5,10,10,422,328,1.0,0.6056,8,0.0244,0.019,1398.9,quick_solver
bonus1,5,6,10,10,499,328,1.0,0.6001,4,0.0122,0.008,1813.0,quick_solver
bonus1,5,7,10,10,459,328,1.0,0.5619,14,0.0427,0.0305,1946.8,quick_solver
bonus1,5,8,10,10,340,328,1.0,0.5682,8,0.0244,0.0235,1457.0,quick_solver
bonus1,5,9,10,10,421,328,1.0,0.4724,15,0.0457,0.0356,1548.1,quick_solver
bonus1,6,0,10,10,377,328,1.0,0.2502,4,0.0122,0.0106,1411.5,quick_solver
bonus1,6,2,10,10,454,328,1.0,0.5043,14,0.0427,0.0308,1982.4,quick_solver
bonus1,6,3,10,10,358,328,1.0,0.5937,11,0.0335,0.0307,1476.9,quick_solver
bonus1,6,4,10,10,454,328,1.0,0.5738,6,0.0183,0.0132,1581.7,quick_solver
bonus1,6,6,10,10,347,328,1.0,0.6284,11,0.0335,0.0317,1627.9,quick_solver
bonus1,6,7,10,10,544,328,1.0,0.4888,9,0.0274,0.0165,1788.1,quick_solver
bonus1,6,8,10,10,368,328,1.0,0.4794,15,0.0457,0.0408,1381.5,quick_solver
bonus1,6,9,10,10,333,328,1.0,0.4818,8,0.0244,0.024,1766.1,quick_solver
bonus1,7,0,10,10,388,328,1.0,0.2539,1,0.003,0.0026,1460.0,quick_solver
bonus1,7,1,10,10,329,328,1.0,0.4635,16,0.0488,0.0486,1997.7,quick_solver
bonus1,7,2,10,10,445,328,1.0,0.4496,3,0.0091,0.0067,1178.0,quick_solver
bonus1,7,4,10,10,536,328,1.0,0.5512,6,0.0183,0.0112,1378.2,quick_solver
bonus1,7,5,10,10,332,328,1.0,0.6581,11,0.0335,0.0331,2093.6,quick_solver
bonus1,7,7,10,10,388,328,1.0,0.5554,11,0.0335,0.0284,1243.2,quick_solver
bonus1,8,0,10,10,350,328,1.0,0.2626,0,0.0,0.0,0.0,quick_solver
bonus1,8,1,10,10,340,328,1.0,0.4542,3,0.0091,0.0088,1416.3,quick_solver
